1568070207, 19.99, 15.0
1568070312, 19.99, 15.0
1568131507, 19.99, 15.0
1568132416, 19.99, 15.0
1568133031, 19.99, 15.0
1568133939, 19.99, 15.0
1568134848, 19.99, 15.0
1568135757, 19.99, 15.0
1568136669, 19.99, 15.0
1568137581, 19.99, 15.0
1568138493, 19.99, 15.0
1568139405, 19.99, 15.0
1568140316, 19.99, 15.0
1568141228, 19.99, 15.0
1568142141, 19.99, 15.0
1568143055, 19.99, 15.0
1568143151, 19.99, 15.0
1568144058, 19.99, 15.0
1568144965, 19.99, 15.0
1568145874, 19.99, 15.0
1568146781, 19.99, 15.0
1568147692, 19.99, 15.0
1568148599, 19.99, 15.0
1568149509, 19.99, 15.0
1568150417, 19.99, 15.0
1568192350, 19.99, 15.0
1568221572, 19.99, 15.0
1568222662, None, 15.0
1568222734, None, 15.0
1568222799, None, 15.0
1568222835, 19.99, 15.0
1568223216, 19.99, 15.0
1568223429, 19.99, 15.0
1568223523, 19.99, 15.0
1568225331, 19.99, 15.0
