1567960078, 494.99, 400.0
1567960122, 494.99, 400.0
1567960265, 494.99, 400.0
1567962594, 494.99, 400.0
1567962634, 494.99, 400.0
1567962676, 494.99, 400.0
1567962717, 494.99, 400.0
1567962938, 494.99, 400.0
1567963045, 494.99, 400.0
1567963113, 494.99, 400.0
1567963289, 494.99, 400.0
1567963526, 494.99, 400.0
1567963921, 494.99, 400.0
1567965105, 494.99, 400.0
1568043166, 494.99, 400.0
1568063936, 494.99, 400.0
1568063951, 494.99, 400.0
1568067148, 494.99, 400.0
1568067822, 494.99, 400.0
1568069843, 494.99, 400.0
1568070203, 494.99, 400.0
1568070309, 494.99, 400.0
1568131505, 494.99, 400.0
1568132413, 494.99, 400.0
1568133029, 494.99, 400.0
1568133936, 494.99, 400.0
1568134846, 494.99, 400.0
1568135755, 494.99, 400.0
1568136666, 494.99, 400.0
1568137577, 494.99, 400.0
1568138489, 494.99, 400.0
1568139401, 494.99, 400.0
1568140313, 494.99, 400.0
1568141225, 494.99, 400.0
1568142140, 494.99, 400.0
1568143052, 494.99, 400.0
1568143147, 494.99, 400.0
1568144056, 494.99, 400.0
1568144963, 494.99, 400.0
1568145871, 494.99, 400.0
1568146779, 494.99, 400.0
1568147688, 494.99, 400.0
1568148597, 494.99, 400.0
1568149508, 494.99, 400.0
1568150414, 494.99, 400.0
1568192347, 494.99, 400.0
1568221569, 494.99, 400.0
1568222521, 494.99, 400.0
1568222662, None, 400.0
1568222734, None, 400.0
1568222798, None, 400.0
1568222832, 494.99, 400.0
1568223214, 494.99, 400.0
1568223428, 494.99, 400.0
1568223471, 494.99, 400.0
1568223520, 494.99, 400.0
1568225329, 494.99, 400.0
